surv_v2,junk_v2,surv_r2,junk_r2,surv_v6,junk_v6
0.9657631954350927,0.0012572865470339468,0.9657631954350927,0.0012572865470339468,0.9657631954350927,0.0012572865470339468
0.9638009049773756,0.0,0.9638009049773756,0.0,0.9638009049773756,0.0
0.9726443768996961,0.0004725897920604915,0.9726443768996961,0.0004725897920604915,0.9726443768996961,0.0004725897920604915
0.9782833505687694,0.0002069108214359611,0.9782833505687694,0.0002069108214359611,0.9782833505687694,0.0002069108214359611
0.95645263827082,0.0022957461174881837,0.95645263827082,0.0022957461174881837,0.95645263827082,0.0022957461174881837
0.43577371867460984,0.03149038970946619,0.43577371867460984,0.03149038970946619,0.43577371867460984,0.03149038970946619
0.9448275862068966,0.0013711151736745886,0.9448275862068966,0.0013711151736745886,0.9448275862068966,0.0013711151736745886
0.9581151832460733,0.0011248593925759281,0.9581151832460733,0.0011248593925759281,0.9581151832460733,0.0011248593925759281
0.9629629629629629,0.010170101701017011,0.9629629629629629,0.010170101701017011,0.9629629629629629,0.010170101701017011
0.9613998197656954,0.0005636978579481398,0.9613998197656954,0.0005636978579481398,0.9613998197656954,0.0005636978579481398
0.9814814814814815,0.02512562814070352,0.9814814814814815,0.02512562814070352,0.9814814814814815,0.02512562814070352
0.9819639278557114,0.0,0.9819639278557114,0.0,0.9819639278557114,0.0
0.9810874704491725,0.00029994001199760045,0.9810874704491725,0.00029994001199760045,0.9810874704491725,0.00029994001199760045
0.9798994974874372,0.0008077544426494346,0.9798994974874372,0.0008077544426494346,0.9798994974874372,0.0008077544426494346
0.9912663755458515,0.0008539709649871904,0.9912663755458515,0.0008539709649871904,0.9912663755458515,0.0008539709649871904
0.9476117103235747,0.0007475238273219959,0.9476117103235747,0.0007475238273219959,0.9476117103235747,0.0007475238273219959
0.9542463177687245,0.0012369974697779027,0.9542463177687245,0.0012369974697779027,0.9542463177687245,0.0012369974697779027
0.9432387312186978,0.0006925207756232687,0.9432387312186978,0.0006925207756232687,0.9432387312186978,0.0006925207756232687
0.9620362381363244,0.00010718113612004287,0.9620362381363244,0.00010718113612004287,0.9620362381363244,0.00010718113612004287
0.9782608695652174,0.0,0.9782608695652174,0.0,0.9782608695652174,0.0
0.9557522123893806,0.0,0.9557522123893806,0.0,0.9557522123893806,0.0
0.9605263157894737,0.0,0.9605263157894737,0.0,0.9605263157894737,0.0
0.9677602882609521,0.001034743503004736,0.9677602882609521,0.001034743503004736,0.9677602882609521,0.001034743503004736
0.9491916859122402,0.0017133066818960593,0.9491916859122402,0.0017133066818960593,0.9491916859122402,0.0017133066818960593
0.9797211660329531,0.0032751091703056767,0.9797211660329531,0.0032751091703056767,0.9797211660329531,0.0032751091703056767
0.9564891222805701,6.885629690835227e-05,0.9564891222805701,6.885629690835227e-05,0.9564891222805701,6.885629690835227e-05
0.9903381642512077,0.0037509377344336083,0.9903381642512077,0.0037509377344336083,0.9903381642512077,0.0037509377344336083
0.9660793676930677,0.00049079754601227,0.9660793676930677,0.00049079754601227,0.9660793676930677,0.00049079754601227
0.9182692307692307,0.0028169014084507044,0.9182692307692307,0.0028169014084507044,0.9182692307692307,0.0028169014084507044
0.9635036496350365,0.10230179028132992,0.9635036496350365,0.10230179028132992,0.9635036496350365,0.10230179028132992
0.9748110831234257,0.0018951358180669614,0.9748110831234257,0.0018951358180669614,0.9748110831234257,0.0018951358180669614
0.9486647653616801,0.0,0.9486647653616801,0.0,0.9486647653616801,0.0
0.9886255924170616,0.0041912246234446626,0.9886255924170616,0.0041912246234446626,0.9886255924170616,0.0041912246234446626
0.9850606909430439,0.024556997348960514,0.9850606909430439,0.024556997348960514,0.9850606909430439,0.024556997348960514
0.9694019471488178,0.0015118196811434853,0.9694019471488178,0.0015118196811434853,0.9694019471488178,0.0015118196811434853
0.976592977893368,0.0015403573629081946,0.976592977893368,0.0015403573629081946,0.976592977893368,0.0015403573629081946
0.9507246376811594,0.0012463647694225177,0.9507246376811594,0.0012463647694225177,0.9507246376811594,0.0012463647694225177
0.953125,0.030555555555555555,0.953125,0.030555555555555555,0.953125,0.030555555555555555
0.9614961496149615,0.003797994184321405,0.9614961496149615,0.003797994184321405,0.9614961496149615,0.003797994184321405
0.9402336321651725,0.0,0.9402336321651725,0.0,0.9402336321651725,0.0
0.964735516372796,0.000700770847932726,0.964735516372796,0.000700770847932726,0.964735516372796,0.000700770847932726
0.9519422310756972,0.0,0.9519422310756972,0.0,0.9519422310756972,0.0
0.3040511727078891,6.51837366577039e-05,0.3040511727078891,6.51837366577039e-05,0.3040511727078891,6.51837366577039e-05
0.8259755055539733,0.0,0.8259755055539733,0.0,0.8259755055539733,0.0
0.9306930693069307,0.01762364980102331,0.9306930693069307,0.01762364980102331,0.9306930693069307,0.01762364980102331
0.9596412556053812,0.010440835266821345,0.9596412556053812,0.010440835266821345,0.9596412556053812,0.010440835266821345
0.9536519386834986,0.0,0.9536519386834986,0.0,0.9536519386834986,0.0
0.9572953736654805,0.0,0.9572953736654805,0.0,0.9572953736654805,0.0
0.9770723104056437,0.0,0.9770723104056437,0.0,0.9770723104056437,0.0
0.9618138424821002,0.027737226277372264,0.9618138424821002,0.027737226277372264,0.9618138424821002,0.027737226277372264
0.9705882352941176,0.0,0.9705882352941176,0.0,0.9705882352941176,0.0
0.9653392330383481,0.0,0.9653392330383481,0.0,0.9653392330383481,0.0
0.9744,0.0,0.9744,0.0,0.9744,0.0
0.9502974477067742,0.00023437866216659636,0.9502974477067742,0.00023437866216659636,0.9502974477067742,0.00023437866216659636
0.9487179487179487,0.004570682337577538,0.9487179487179487,0.004570682337577538,0.9487179487179487,0.004570682337577538
0.9385194479297365,0.001669449081803005,0.9385194479297365,0.001669449081803005,0.9385194479297365,0.001669449081803005
0.9792746113989638,0.002310135720473578,0.9792746113989638,0.002310135720473578,0.9792746113989638,0.002310135720473578
0.9604473540643753,0.0,0.9604473540643753,0.0,0.9604473540643753,0.0
0.9242262540021344,0.002386634844868735,0.9242262540021344,0.002386634844868735,0.9242262540021344,0.002386634844868735
0.953866578161301,0.00015048908954100828,0.953866578161301,0.00015048908954100828,0.953866578161301,0.00015048908954100828
0.9725085910652921,0.0011904761904761906,0.9725085910652921,0.0011904761904761906,0.9725085910652921,0.0011904761904761906
0.976027397260274,0.0,0.976027397260274,0.0,0.976027397260274,0.0
0.9642857142857143,0.0014756517461878996,0.9642857142857143,0.0014756517461878996,0.9642857142857143,0.0014756517461878996
0.9535864978902954,0.0017123287671232876,0.9535864978902954,0.0017123287671232876,0.9535864978902954,0.0017123287671232876
0.952443857331572,0.0004363953742090334,0.952443857331572,0.0004363953742090334,0.952443857331572,0.0004363953742090334
0.9675090252707581,0.0010152284263959391,0.9675090252707581,0.0010152284263959391,0.9675090252707581,0.0010152284263959391
0.9615384615384616,0.02422145328719723,0.9615384615384616,0.02422145328719723,0.9615384615384616,0.02422145328719723
0.9727371864776445,0.002042007001166861,0.9727371864776445,0.002042007001166861,0.9727371864776445,0.002042007001166861
0.9583333333333334,0.015165876777251185,0.9583333333333334,0.015165876777251185,0.9583333333333334,0.015165876777251185
0.9559961315280464,0.00011456722231769491,0.9559961315280464,0.00011456722231769491,0.9559961315280464,0.00011456722231769491
0.9641255605381166,0.0,0.9641255605381166,0.0,0.9641255605381166,0.0
0.9766536964980544,0.0060956047481552774,0.9766536964980544,0.0060956047481552774,0.9766536964980544,0.0060956047481552774
0.9334664005322688,0.0,0.9334664005322688,0.0,0.9334664005322688,0.0
0.9765625,0.0015186028853454822,0.9765625,0.0015186028853454822,0.9765625,0.0015186028853454822
0.9590226520743191,0.0016294075474157597,0.9590226520743191,0.0016294075474157597,0.9590226520743191,0.0016294075474157597
0.9664179104477612,0.0,0.9664179104477612,0.0,0.9664179104477612,0.0
0.9921259842519685,0.006745362563237774,0.9921259842519685,0.006745362563237774,0.9921259842519685,0.006745362563237774
0.9785522788203753,0.0011166945840312675,0.9785522788203753,0.0011166945840312675,0.9785522788203753,0.0011166945840312675
0.9659090909090909,0.002168609379235565,0.9659090909090909,0.002168609379235565,0.9659090909090909,0.002168609379235565
0.9453125,0.0017177914110429449,0.9453125,0.0017177914110429449,0.9453125,0.0017177914110429449
0.96484375,0.011853448275862068,0.96484375,0.011853448275862068,0.96484375,0.011853448275862068
0.530767082479985,0.0017167941585535466,0.530767082479985,0.0017167941585535466,0.530767082479985,0.0017167941585535466
0.9682386910490857,0.0,0.9682386910490857,0.0,0.9682386910490857,0.0
0.9511197243755384,0.0004961301845604287,0.9511197243755384,0.0004961301845604287,0.9511197243755384,0.0004961301845604287
0.9594059405940594,0.00014698677119059285,0.9594059405940594,0.00014698677119059285,0.9594059405940594,0.00014698677119059285
0.974934036939314,0.005621486570893191,0.974934036939314,0.005621486570893191,0.974934036939314,0.005621486570893191
0.9544159544159544,0.0005929439667951378,0.9544159544159544,0.0005929439667951378,0.9544159544159544,0.0005929439667951378
0.9775437201907791,0.004409799554565701,0.9775437201907791,0.004409799554565701,0.9775437201907791,0.004409799554565701
0.9722222222222222,0.009545923632610939,0.9722222222222222,0.009545923632610939,0.9722222222222222,0.009545923632610939
0.9767141009055628,0.021636506687647522,0.9767141009055628,0.021636506687647522,0.9767141009055628,0.021636506687647522
0.9688073394495413,0.000946969696969697,0.9688073394495413,0.000946969696969697,0.9688073394495413,0.000946969696969697
0.9752883031301482,0.00021891418563922942,0.9752883031301482,0.00021891418563922942,0.9752883031301482,0.00021891418563922942
0.9736147757255936,0.0018511662347278786,0.9736147757255936,0.0018511662347278786,0.9736147757255936,0.0018511662347278786
0.9644128113879004,0.0,0.9644128113879004,0.0,0.9644128113879004,0.0
0.9564759564759565,0.00073771041512977,0.9564759564759565,0.00073771041512977,0.9564759564759565,0.00073771041512977
0.9529780564263323,0.0,0.9529780564263323,0.0,0.9529780564263323,0.0
0.955723187930469,0.0012552610204533707,0.955723187930469,0.0012552610204533707,0.955723187930469,0.0012552610204533707
0.9604643865704424,0.0002101281781886951,0.9604643865704424,0.0002101281781886951,0.9604643865704424,0.0002101281781886951
0.9466729589428976,0.0013603832732004496,0.9466729589428976,0.0013603832732004496,0.9466729589428976,0.0013603832732004496
0.9621621621621622,0.017429193899782137,0.9621621621621622,0.017429193899782137,0.9621621621621622,0.017429193899782137
0.9401451027811366,0.0,0.9401451027811366,0.0,0.9401451027811366,0.0
0.9448640483383686,0.0011701380762930026,0.9448640483383686,0.0011701380762930026,0.9448640483383686,0.0011701380762930026
0.973753280839895,0.0018832391713747645,0.973753280839895,0.0018832391713747645,0.973753280839895,0.0018832391713747645
0.13636363636363635,1.0,0.13636363636363635,1.0,0.13636363636363635,1.0
0.9622974963181149,0.0,0.9622974963181149,0.0,0.9622974963181149,0.0
0.8722280887011615,0.0,0.8722280887011615,0.0,0.8722280887011615,0.0
0.9796875,0.016987179487179486,0.9796875,0.016987179487179486,0.9796875,0.016987179487179486
0.9572953736654805,0.0,0.9572953736654805,0.0,0.9572953736654805,0.0
0.9539748953974896,0.015067848122939943,0.9539748953974896,0.015067848122939943,0.9539748953974896,0.015067848122939943
0.96,0.0,0.96,0.0,0.96,0.0
0.973435655253837,0.0037019681349578257,0.973435655253837,0.0037019681349578257,0.973435655253837,0.0037019681349578257
0.9444444444444444,0.0036857419980601356,0.9444444444444444,0.0036857419980601356,0.9444444444444444,0.0036857419980601356
0.979538528515455,0.03515498683420335,0.979538528515455,0.03515498683420335,0.979538528515455,0.03515498683420335
0.9575569358178054,0.0,0.9575569358178054,0.0,0.9575569358178054,0.0
0.9738430583501007,0.00043905865823674043,0.9738430583501007,0.00043905865823674043,0.9738430583501007,0.00043905865823674043
0.9497532525796322,0.0,0.9497532525796322,0.0,0.9497532525796322,0.0
0.9539183222958058,0.0003755633450175263,0.9539183222958058,0.0003755633450175263,0.9539183222958058,0.0003755633450175263
0.9848078641644326,0.00037425149700598805,0.9848078641644326,0.00037425149700598805,0.9848078641644326,0.00037425149700598805
0.9788557213930348,0.017462165308498253,0.9788557213930348,0.017462165308498253,0.9788557213930348,0.017462165308498253
0.9777341191879503,0.00010221813349688235,0.9777341191879503,0.00010221813349688235,0.9777341191879503,0.00010221813349688235
0.9628482972136223,0.0010023627121071095,0.9628482972136223,0.0010023627121071095,0.9628482972136223,0.0010023627121071095
0.9652777777777778,0.0,0.9652777777777778,0.0,0.9652777777777778,0.0
0.9733333333333334,0.009708737864077669,0.9733333333333334,0.009708737864077669,0.9733333333333334,0.009708737864077669
0.9697478991596639,0.00968299711815562,0.9697478991596639,0.00968299711815562,0.9697478991596639,0.00968299711815562
0.9726027397260274,0.0010369410239792613,0.9726027397260274,0.0010369410239792613,0.9726027397260274,0.0010369410239792613
0.9812646370023419,0.0,0.9812646370023419,0.0,0.9812646370023419,0.0
0.9567067067067067,0.0,0.9567067067067067,0.0,0.9567067067067067,0.0
0.9541666666666667,0.0034108527131782944,0.9541666666666667,0.0034108527131782944,0.9541666666666667,0.0034108527131782944
0.9661610268378062,0.0013126491646778043,0.9661610268378062,0.0013126491646778043,0.9661610268378062,0.0013126491646778043
0.9200603318250377,0.0,0.9200603318250377,0.0,0.9200603318250377,0.0
0.9836065573770492,0.015570934256055362,0.9836065573770492,0.015570934256055362,0.9836065573770492,0.015570934256055362
0.9593777009507347,0.0,0.9593777009507347,0.0,0.9593777009507347,0.0
0.9585062240663901,0.0001820498816675769,0.9585062240663901,0.0001820498816675769,0.9585062240663901,0.0001820498816675769
0.9538461538461539,0.0,0.9538461538461539,0.0,0.9538461538461539,0.0
0.9827338129496402,0.008229311141932502,0.9827338129496402,0.008229311141932502,0.9827338129496402,0.008229311141932502
0.9742388758782201,0.012952380952380953,0.9742388758782201,0.012952380952380953,0.9742388758782201,0.012952380952380953
0.9733593242365172,0.0006986289407038686,0.9733593242365172,0.0006986289407038686,0.9733593242365172,0.0006986289407038686
0.9831756046267087,0.0024019215372297837,0.9831756046267087,0.0024019215372297837,0.9831756046267087,0.0024019215372297837
0.9650037230081906,0.02707860063607451,0.9650037230081906,0.02707860063607451,0.9650037230081906,0.02707860063607451
0.9442815249266863,0.006287510717347814,0.9442815249266863,0.006287510717347814,0.9442815249266863,0.006287510717347814
0.22062769805156923,0.1662023249111346,0.36553494341383735,0.0,0.3590012833975032,0.0
0.9480760315252665,0.0015399846001539984,0.9480760315252665,0.0015399846001539984,0.9480760315252665,0.0015399846001539984
0.979050279329609,0.0,0.979050279329609,0.0,0.979050279329609,0.0
0.9564619615032081,6.173601679219657e-05,0.9564619615032081,6.173601679219657e-05,0.9564619615032081,6.173601679219657e-05
0.9594285714285714,0.02774049217002237,0.9594285714285714,0.02774049217002237,0.9594285714285714,0.02774049217002237
0.989517819706499,0.0,0.989517819706499,0.0,0.989517819706499,0.0
0.9736842105263158,0.0034129692832764505,0.9736842105263158,0.0034129692832764505,0.9736842105263158,0.0034129692832764505
0.9616204690831557,0.0,0.9616204690831557,0.0,0.9616204690831557,0.0
0.9813432835820896,0.006381039197812215,0.9813432835820896,0.006381039197812215,0.9813432835820896,0.006381039197812215
0.9612756264236902,0.0,0.9612756264236902,0.0,0.9612756264236902,0.0
0.9649923896499238,0.0008133387555917039,0.9649923896499238,0.0008133387555917039,0.9649923896499238,0.0008133387555917039
0.9839679358717435,0.022572749524068535,0.9839679358717435,0.022572749524068535,0.9839679358717435,0.022572749524068535
0.9710144927536232,0.015373864430468204,0.9710144927536232,0.015373864430468204,0.9710144927536232,0.015373864430468204
0.9863481228668942,0.0,0.9863481228668942,0.0,0.9863481228668942,0.0
0.9613059250302297,0.0,0.9613059250302297,0.0,0.9613059250302297,0.0
0.9775019394879751,0.016876619854137787,0.9775019394879751,0.0024109456934482553,0.9775019394879751,0.0024109456934482553
0.959868059373282,0.0020166218528477145,0.959868059373282,0.0020166218528477145,0.959868059373282,0.0020166218528477145
0.7851239669421488,0.1310344827586207,0.7851239669421488,0.1310344827586207,0.7851239669421488,0.1310344827586207
0.9517587939698492,0.0,0.9517587939698492,0.0,0.9517587939698492,0.0
0.9746583143507973,0.02083523713789637,0.9746583143507973,0.02083523713789637,0.9746583143507973,0.02083523713789637
0.9746588693957114,0.00045187528242205153,0.9746588693957114,0.00045187528242205153,0.9746588693957114,0.00045187528242205153
0.9492992580379225,0.0013,0.9492992580379225,0.0013,0.9492992580379225,0.0013
0.9481865284974094,0.00042354934349851756,0.9481865284974094,0.00042354934349851756,0.9481865284974094,0.00042354934349851756
0.9824253075571178,0.015348451327433628,0.9824253075571178,0.015348451327433628,0.9824253075571178,0.015348451327433628
0.9640625,0.0061864781263809105,0.9640625,0.0061864781263809105,0.9640625,0.0061864781263809105
0.9779411764705882,0.0499219968798752,0.9779411764705882,0.0499219968798752,0.9779411764705882,0.0499219968798752
0.9718875502008032,0.0014540167211922936,0.9718875502008032,0.0014540167211922936,0.9718875502008032,0.0014540167211922936
0.9765051395007343,0.006570542069720752,0.9765051395007343,0.006570542069720752,0.9765051395007343,0.006570542069720752
0.9532765207170144,0.0007879777114875894,0.9532765207170144,0.0007879777114875894,0.9532765207170144,0.0007879777114875894
0.9647954329210275,0.003601440576230492,0.9647954329210275,0.003601440576230492,0.9647954329210275,0.003601440576230492
0.9525316455696202,0.0008438818565400844,0.9525316455696202,0.0008438818565400844,0.9525316455696202,0.0008438818565400844
0.9641434262948207,0.010825439783491205,0.9641434262948207,0.010825439783491205,0.9641434262948207,0.010825439783491205
0.9576515880654476,0.0020544107576417857,0.9576515880654476,0.0020544107576417857,0.9576515880654476,0.0020544107576417857
0.9733178654292344,0.0002937720329024677,0.9733178654292344,0.0002937720329024677,0.9733178654292344,0.0002937720329024677
0.9841584158415841,0.008088235294117648,0.9841584158415841,0.008088235294117648,0.9841584158415841,0.008088235294117648
0.9710467706013363,0.0006416426050689766,0.9710467706013363,0.0006416426050689766,0.9710467706013363,0.0006416426050689766
0.9610846615607535,0.0008192072594366375,0.9610846615607535,0.0008192072594366375,0.9610846615607535,0.0008192072594366375
0.9575310419290984,0.0004677025411838071,0.9575310419290984,0.0004677025411838071,0.9575310419290984,0.0004677025411838071
0.9495614035087719,0.0005955926146515784,0.9495614035087719,0.0005955926146515784,0.9495614035087719,0.0005955926146515784
0.9780612244897959,0.010549636037556704,0.9780612244897959,0.010549636037556704,0.9780612244897959,0.010549636037556704
0.9833333333333333,0.06451612903225806,0.9833333333333333,0.06451612903225806,0.9833333333333333,0.06451612903225806
0.9727891156462585,0.01652892561983471,0.9727891156462585,0.01652892561983471,0.9727891156462585,0.01652892561983471
0.960644007155635,0.0,0.960644007155635,0.0,0.960644007155635,0.0
0.9548048390778361,0.0012094684098370098,0.9548048390778361,0.0012094684098370098,0.9548048390778361,0.0012094684098370098
0.9760589318600368,0.0013308933621693562,0.9760589318600368,0.0013308933621693562,0.9760589318600368,0.0013308933621693562
0.9689119170984456,0.0,0.9689119170984456,0.0,0.9689119170984456,0.0
0.9532520325203252,0.0004553734061930783,0.9532520325203252,0.0004553734061930783,0.9532520325203252,0.0004553734061930783
0.9806763285024155,0.0,0.9806763285024155,0.0,0.9806763285024155,0.0
0.9800995024875622,0.011494252873563218,0.9800995024875622,0.011494252873563218,0.9800995024875622,0.011494252873563218
0.9543650793650794,0.0012315270935960591,0.9543650793650794,0.0012315270935960591,0.9543650793650794,0.0012315270935960591
0.9570122544252091,0.00045769208764803477,0.9570122544252091,0.00045769208764803477,0.9570122544252091,0.00045769208764803477
0.9664179104477612,0.007529089664613279,0.9664179104477612,0.007529089664613279,0.9664179104477612,0.007529089664613279
0.9436619718309859,0.0,0.9436619718309859,0.0,0.9436619718309859,0.0
