fold,epoch,loss,f1_clean,f1_testlike,f1_testlike_reweighted,page_acc,line_acc,train_s,imgs_per_s
2,1,1.3781816230175343,0.9671148237128697,0.951151959749896,0.9341250126265787,0.8235294117647058,0.968476357267951,33,92
2,2,0.6064475197741326,0.9712819663714196,0.9647119751330957,0.933719728393273,0.7941176470588235,0.9877408056042032,32,93
2,3,0.5774059354307803,0.9786932498325411,0.9701233306032495,0.9606539564009514,0.9117647058823529,0.9842381786339754,32,93
2,4,0.5573193392855056,0.9778800864673594,0.967074841810774,0.9428283346314847,0.8235294117647058,0.9877408056042032,34,90
2,5,0.5373827813470617,0.9803710502936764,0.9712113108605845,0.9510122954605423,0.8529411764705882,0.9842381786339754,33,91
2,6,0.5257549818525923,0.9787088813315362,0.9709376422885079,0.9394144768194531,0.7941176470588235,0.9877408056042032,34,88
2,7,0.5337621030655313,0.9765703253844428,0.9713851621743376,0.9387399744341104,0.7941176470588235,0.9859894921190894,33,91
2,8,0.5414109247479033,0.9775244606401488,0.9685376988901399,0.9365105854890753,0.7941176470588235,0.9859894921190894,33,92
