tag,epoch,loss,train_s,imgs_per_s,f1_clean,f1_corrupt
cv_s2026_f2,1,1.350584479088479,24,128,0.9601721008069831,0.9513850379117601
cv_s2026_f2,2,0.5632811856079609,23,131,0.9739379185801207,0.9588316826568418
cv_s2026_f2,3,0.5186758482075752,23,129,0.9757037267714327,0.9678836589183349
cv_s2026_f2,4,0.5081858208521883,23,131,0.980952315252054,0.9711781264699767
cv_s2026_f2,5,0.49772367594724004,24,127,0.9817107217288946,0.9679659994346607
cv_s2026_f2,6,0.49412885863096156,23,130,0.978286181082398,0.9651246859898545
cv_s2026_f2,7,0.497626154188146,23,129,0.9818244261863995,0.9690685657888025
cv_s2026_f2,8,0.4790065256839103,23,128,0.9821167905487798,0.9686387563811903
