tag,epoch,loss,train_s,imgs_per_s,f1_clean,f1_corrupt
cv_s7_f1,1,1.3459929340380303,23,129,0.9640142097000967,0.949449940176972
cv_s7_f1,2,0.5621496825776202,23,130,0.9705093106671576,0.9597795429076303
cv_s7_f1,3,0.5198822915554047,23,130,0.9769678649679321,0.9684408272419919
cv_s7_f1,4,0.5210183643280192,23,130,0.9778327039545925,0.9659543173545672
cv_s7_f1,5,0.5021711396093064,23,130,0.980489520806801,0.9639320654624531
cv_s7_f1,6,0.4894739048595124,23,130,0.9800615163898792,0.9629810603053268
cv_s7_f1,7,0.48371139771126687,23,129,0.9818353945606353,0.96782099306117
