tag,epoch,loss,train_s,imgs_per_s,f1_clean,f1_corrupt
cv_s7_f0,1,1.3400925516765168,23,128,0.9471451980906831,0.9400105819653746
cv_s7_f0,2,0.5641127764544589,23,131,0.9667793600215363,0.9569867626473305
cv_s7_f0,3,0.5241496761111503,23,129,0.9804567567226385,0.9678210456109982
cv_s7_f0,4,0.5174960489285753,23,130,0.9777115497812049,0.9679027330948697
cv_s7_f0,5,0.5113826238728584,23,128,0.9823375389400691,0.9768282926424304
cv_s7_f0,6,0.5004711934226624,23,130,0.9815800096856829,0.973508443156261
cv_s7_f0,7,0.49457845868582423,23,130,0.9817850187114728,0.9745944724361129
cv_s7_f0,8,0.488951287688093,23,130,0.9883355535735339,0.9748497164896774
cv_s7_f0,9,0.48977673402492033,23,130,0.9867507995448157,0.9742728117092007
